Anodizado
Fecha: 24-Sep-2018 11:46:11
Tensión	Corriente
6.000000e+001	3.831470e-003
6.000000e+001	3.830350e-003
6.000000e+001	3.832380e-003
6.000000e+001	3.835580e-003
6.000000e+001	3.843180e-003
6.000000e+001	3.850340e-003
6.000000e+001	3.859100e-003
6.000000e+001	3.863870e-003
6.000000e+001	3.867360e-003
6.000000e+001	3.872790e-003
6.000000e+001	3.876170e-003
6.000000e+001	3.882100e-003
6.000000e+001	3.881300e-003
6.000000e+001	3.885150e-003
6.000000e+001	3.888390e-003
6.000000e+001	3.893260e-003
6.000000e+001	3.894790e-003
6.000000e+001	3.901250e-003
6.000000e+001	3.902750e-003
6.000000e+001	3.905720e-003
6.000000e+001	3.907550e-003
6.000000e+001	3.913330e-003
6.000000e+001	3.913990e-003
6.000000e+001	3.919040e-003
6.000000e+001	3.923360e-003
6.000000e+001	3.928120e-003
6.000000e+001	3.933740e-003
6.000000e+001	3.939540e-003
6.000000e+001	3.946650e-003
6.000000e+001	3.950750e-003
6.000000e+001	3.957280e-003
6.000000e+001	3.960670e-003
6.000000e+001	3.963400e-003
6.000000e+001	3.967280e-003
6.000000e+001	3.973860e-003
6.000000e+001	3.976020e-003
6.000000e+001	3.980730e-003
6.000000e+001	3.984150e-003
6.000000e+001	3.992890e-003
6.000000e+001	3.998570e-003
6.000000e+001	4.005440e-003
6.000000e+001	4.017870e-003
6.000000e+001	4.019540e-003
6.000000e+001	4.022280e-003
6.000000e+001	4.029130e-003
6.000000e+001	4.035150e-003
6.000000e+001	4.040020e-003
6.000000e+001	4.044360e-003
6.000000e+001	4.052250e-003
6.000000e+001	4.055840e-003
6.000000e+001	4.060940e-003
6.000000e+001	4.061320e-003
6.000000e+001	4.066110e-003
6.000000e+001	4.071840e-003
6.000000e+001	4.073840e-003
6.000000e+001	4.078840e-003
6.000000e+001	4.084380e-003
6.000000e+001	4.093910e-003
6.000000e+001	4.102860e-003
6.000000e+001	4.108830e-003
6.000000e+001	4.110940e-003
6.000000e+001	4.114160e-003
6.000000e+001	4.120760e-003
6.000000e+001	4.121890e-003
6.000000e+001	4.131500e-003
6.000000e+001	4.139850e-003
6.000000e+001	4.140760e-003
6.000000e+001	4.147290e-003
6.000000e+001	4.154950e-003
6.000000e+001	4.158340e-003
6.000000e+001	4.164440e-003
6.000000e+001	4.170040e-003
6.000000e+001	4.175690e-003
6.000000e+001	4.183940e-003
6.000000e+001	4.184230e-003
6.000000e+001	4.192960e-003
6.000000e+001	4.197880e-003
6.000000e+001	4.204630e-003
6.000000e+001	4.214150e-003
6.000000e+001	4.216970e-003
6.000000e+001	4.220680e-003
6.000000e+001	4.224720e-003
6.000000e+001	4.228920e-003
6.000000e+001	4.238480e-003
6.000000e+001	4.246680e-003
6.000000e+001	4.252420e-003
6.000000e+001	4.256030e-003
6.000000e+001	4.260150e-003
6.000000e+001	4.268250e-003
6.000000e+001	4.278200e-003
6.000000e+001	4.281070e-003
6.000000e+001	4.285320e-003
6.000000e+001	4.292270e-003
6.000000e+001	4.295040e-003
6.000000e+001	4.304210e-003
6.000000e+001	4.310600e-003
6.000000e+001	4.313800e-003
6.000000e+001	4.320820e-003
6.000000e+001	4.325560e-003
6.000000e+001	4.329560e-003
6.000000e+001	4.333610e-003
6.000000e+001	4.344790e-003
6.000000e+001	4.348050e-003
6.000000e+001	4.351940e-003
6.000000e+001	4.361670e-003
6.000000e+001	4.368450e-003
6.000000e+001	4.372110e-003
6.000000e+001	4.378990e-003
6.000000e+001	4.380930e-003
6.000000e+001	4.381280e-003
6.000000e+001	4.391220e-003
6.000000e+001	4.392960e-003
6.000000e+001	4.398950e-003
6.000000e+001	4.403360e-003
6.000000e+001	4.408680e-003
6.000000e+001	4.413550e-003
6.000000e+001	4.415570e-003
6.000000e+001	4.422590e-003
6.000000e+001	4.424540e-003
6.000000e+001	4.424700e-003
6.000000e+001	4.431530e-003
6.000000e+001	4.437520e-003
6.000000e+001	4.441760e-003
6.000000e+001	4.446340e-003
6.000000e+001	4.449520e-003
6.000000e+001	4.454900e-003
6.000000e+001	4.458850e-003
6.000000e+001	4.460670e-003
6.000000e+001	4.469950e-003
6.000000e+001	4.467040e-003
6.000000e+001	4.475600e-003
6.000000e+001	4.477990e-003
6.000000e+001	4.480620e-003
6.000000e+001	4.483200e-003
6.000000e+001	4.491850e-003
6.000000e+001	4.499240e-003
6.000000e+001	4.500440e-003
6.000000e+001	4.507310e-003
6.000000e+001	4.512220e-003
6.000000e+001	4.515480e-003
6.000000e+001	4.518430e-003
6.000000e+001	4.519570e-003
6.000000e+001	4.525930e-003
6.000000e+001	4.530380e-003
6.000000e+001	4.532810e-003
6.000000e+001	4.535240e-003
6.000000e+001	4.541040e-003
6.000000e+001	4.547340e-003
6.000000e+001	4.543800e-003
6.000000e+001	4.546440e-003
6.000000e+001	4.543530e-003
6.000000e+001	4.548910e-003
6.000000e+001	4.552800e-003
6.000000e+001	4.555260e-003
6.000000e+001	4.559870e-003
6.000000e+001	4.564860e-003
6.000000e+001	4.568750e-003
6.000000e+001	4.570160e-003
6.000000e+001	4.575880e-003
6.000000e+001	4.574580e-003
6.000000e+001	4.580420e-003
6.000000e+001	4.586910e-003
6.000000e+001	4.590420e-003
6.000000e+001	4.589310e-003
6.000000e+001	4.597200e-003
6.000000e+001	4.598650e-003
6.000000e+001	4.599560e-003
6.000000e+001	4.605870e-003
6.000000e+001	4.610570e-003
