Anodizado
Fecha: 08-Jan-2014 10:41:06
Tensión	Corriente
6.000000e+001	4.803620e-003
6.000000e+001	4.716070e-003
6.000000e+001	4.742200e-003
6.000000e+001	4.738840e-003
6.000000e+001	4.831700e-003
6.000000e+001	4.829410e-003
6.000000e+001	4.825690e-003
6.000000e+001	4.805970e-003
6.000000e+001	4.801010e-003
6.000000e+001	4.763250e-003
6.000000e+001	4.762530e-003
6.000000e+001	4.713550e-003
6.000000e+001	4.704510e-003
6.000000e+001	4.691110e-003
6.000000e+001	4.718520e-003
6.000000e+001	4.697980e-003
6.000000e+001	4.702970e-003
6.000000e+001	4.682450e-003
6.000000e+001	4.677380e-003
6.000000e+001	4.670100e-003
6.000000e+001	4.698480e-003
6.000000e+001	4.697060e-003
6.000000e+001	4.699210e-003
6.000000e+001	4.674630e-003
6.000000e+001	4.666940e-003
6.000000e+001	4.655170e-003
6.000000e+001	4.675130e-003
6.000000e+001	4.657750e-003
6.000000e+001	4.653560e-003
6.000000e+001	4.653820e-003
6.000000e+001	4.659180e-003
6.000000e+001	4.656200e-003
6.000000e+001	4.669720e-003
6.000000e+001	4.653660e-003
6.000000e+001	4.645480e-003
6.000000e+001	4.625480e-003
6.000000e+001	4.621770e-003
6.000000e+001	4.634110e-003
6.000000e+001	4.612510e-003
6.000000e+001	4.587970e-003
6.000000e+001	4.604180e-003
6.000000e+001	4.582720e-003
6.000000e+001	4.567150e-003
6.000000e+001	4.626850e-003
6.000000e+001	4.604140e-003
6.000000e+001	4.601720e-003
6.000000e+001	4.584610e-003
6.000000e+001	4.578780e-003
6.000000e+001	4.551660e-003
6.000000e+001	4.597230e-003
6.000000e+001	4.595180e-003
6.000000e+001	4.613520e-003
6.000000e+001	4.603640e-003
6.000000e+001	4.608300e-003
6.000000e+001	4.593560e-003
6.000000e+001	4.615690e-003
6.000000e+001	4.587400e-003
6.000000e+001	4.594470e-003
6.000000e+001	4.560380e-003
6.000000e+001	4.541920e-003
6.000000e+001	4.587370e-003
6.000000e+001	4.582290e-003
6.000000e+001	4.604400e-003
6.000000e+001	4.599330e-003
6.000000e+001	4.576000e-003
6.000000e+001	4.547420e-003
6.000000e+001	4.575550e-003
6.000000e+001	4.564710e-003
6.000000e+001	4.599710e-003
6.000000e+001	4.618960e-003
6.000000e+001	4.603920e-003
6.000000e+001	4.585490e-003
6.000000e+001	4.562270e-003
6.000000e+001	4.570120e-003
6.000000e+001	4.518830e-003
6.000000e+001	4.509530e-003
6.000000e+001	4.495770e-003
6.000000e+001	4.518600e-003
6.000000e+001	4.552030e-003
6.000000e+001	4.647120e-003
6.000000e+001	4.621950e-003
6.000000e+001	4.578890e-003
6.000000e+001	4.503380e-003
6.000000e+001	4.566430e-003
6.000000e+001	4.538070e-003
6.000000e+001	4.567340e-003
6.000000e+001	4.607260e-003
6.000000e+001	4.589040e-003
6.000000e+001	4.578450e-003
6.000000e+001	4.546110e-003
6.000000e+001	4.542020e-003
6.000000e+001	4.541500e-003
6.000000e+001	4.522760e-003
6.000000e+001	4.592840e-003
6.000000e+001	4.585890e-003
6.000000e+001	4.660710e-003
6.000000e+001	4.665780e-003
6.000000e+001	4.623310e-003
6.000000e+001	4.566430e-003
6.000000e+001	4.544930e-003
6.000000e+001	4.517220e-003
6.000000e+001	4.523330e-003
6.000000e+001	4.510240e-003
6.000000e+001	4.532560e-003
6.000000e+001	4.574990e-003
6.000000e+001	4.630750e-003
6.000000e+001	4.628230e-003
6.000000e+001	4.579210e-003
6.000000e+001	4.587460e-003
6.000000e+001	4.593420e-003
6.000000e+001	4.609460e-003
6.000000e+001	4.632160e-003
6.000000e+001	4.584170e-003
6.000000e+001	4.589900e-003
6.000000e+001	4.613270e-003
6.000000e+001	4.644030e-003
6.000000e+001	4.647060e-003
6.000000e+001	4.618910e-003
6.000000e+001	4.591670e-003
6.000000e+001	4.611500e-003
6.000000e+001	4.662570e-003
6.000000e+001	4.686060e-003
6.000000e+001	4.661180e-003
6.000000e+001	4.614840e-003
6.000000e+001	4.629570e-003
6.000000e+001	4.652600e-003
6.000000e+001	4.711450e-003
6.000000e+001	4.686460e-003
6.000000e+001	4.631990e-003
6.000000e+001	4.646100e-003
6.000000e+001	4.637860e-003
6.000000e+001	4.637300e-003
6.000000e+001	4.594750e-003
6.000000e+001	4.560860e-003
6.000000e+001	4.602620e-003
6.000000e+001	4.609130e-003
6.000000e+001	4.643640e-003
6.000000e+001	4.607520e-003
6.000000e+001	4.561210e-003
6.000000e+001	4.612310e-003
6.000000e+001	4.599640e-003
6.000000e+001	4.619180e-003
6.000000e+001	4.618020e-003
6.000000e+001	4.599650e-003
6.000000e+001	4.571210e-003
6.000000e+001	4.598490e-003
6.000000e+001	4.573990e-003
6.000000e+001	4.605450e-003
6.000000e+001	4.605960e-003
6.000000e+001	4.597610e-003
6.000000e+001	4.569180e-003
6.000000e+001	4.585210e-003
6.000000e+001	4.547410e-003
6.000000e+001	4.583750e-003
6.000000e+001	4.591600e-003
6.000000e+001	4.575340e-003
6.000000e+001	4.596010e-003
6.000000e+001	4.572070e-003
6.000000e+001	4.553020e-003
6.000000e+001	4.527840e-003
6.000000e+001	4.518110e-003
